tweet_id,tweet_text,tweet_created_at,url_noticia,titular_noticia,is_clickbait,retweet_count,like_count,reply_count,quote_count,procesado_en,bearer_token_usado
1919695702273266138,"El cartel de ""se vende"". https://t.co/hu6aTmGKXL",2025-05-06 10:08:16,https://t.co/hu6aTmGKXL,https://twitter.com/elEconomistaes/status/1919695322814587227,1,7,449,2,1,2025-05-30 15:54:50,3
1919692271579955487,Han renovado el contrato del programa. https://t.co/ZKtcICukc4,2025-05-06 09:54:38,https://t.co/ZKtcICukc4,https://twitter.com/ahorrandoclick1/status/1919692271579955487/photo/1,1,3,110,1,0,2025-05-30 15:54:51,3
1919678291620819320,Darse de baja de las redes sociales https://t.co/VQLyvsr2ki,2025-05-06 08:59:05,https://t.co/VQLyvsr2ki,https://twitter.com/LANACION/status/1919668249748230654,1,25,947,1,0,2025-05-30 15:54:52,3
1919665761808687534,Naturleite https://t.co/NhTUIYsC1n,2025-05-06 08:09:17,https://t.co/NhTUIYsC1n,https://twitter.com/okdiario/status/1919663940306399381,1,3,148,2,0,2025-05-30 15:54:53,3
1919665500495216642,"Javier Gandolfi, recibiendo alrededor de 40.000 dólares mensuales https://t.co/wMp9eGbsI0",2025-05-06 08:08:15,https://t.co/wMp9eGbsI0,https://twitter.com/futbolred/status/1919664071650996276,1,7,187,0,1,2025-05-30 15:54:54,3
1919664847513358484,Emitir el programa en América https://t.co/nddi89XLxD,2025-05-06 08:05:39,https://t.co/nddi89XLxD,https://twitter.com/navedelmisterio/status/1919649335584677933,1,3,261,0,0,2025-05-30 15:54:55,3
1919618876402290740,5 de diciembre https://t.co/M9zSpRGkN1,2025-05-06 05:02:59,https://t.co/M9zSpRGkN1,https://twitter.com/nacion/status/1919462057360978068,1,6,200,1,0,2025-05-30 15:54:56,3
1919617729343996076,Ecuador https://t.co/Mp5FUrC1Ih,2025-05-06 04:58:26,https://t.co/Mp5FUrC1Ih,https://twitter.com/elcomerciocom/status/1919478816554012690,1,26,1825,40,5,2025-05-30 15:54:57,3
1919617536036950301,"Enzo Fernández.

La fuente es una cuenta que se inventa los traspasos. https://t.co/gtCIXtdBzN",2025-05-06 04:57:40,https://t.co/gtCIXtdBzN,https://twitter.com/WinSportsTV/status/1919523741362512094,1,102,3003,13,8,2025-05-30 15:54:58,3
1919369356955275538,Klopp https://t.co/icswgkjDhx,2025-05-05 12:31:29,https://t.co/icswgkjDhx,https://twitter.com/marca/status/1919295778608013736,1,8,340,1,1,2025-05-30 15:55:00,3
1919348650238521397,No saben lo que comieron. https://t.co/DlJ4KKWobb,2025-05-05 11:09:12,https://t.co/DlJ4KKWobb,https://twitter.com/lanuevaespana/status/1919348029565305076,1,46,1225,7,1,2025-05-30 15:55:01,3
1919346157735579876,Skype https://t.co/gE0xcg5gYf,2025-05-05 10:59:18,https://t.co/gE0xcg5gYf,https://twitter.com/Hipertextual/status/1919304847788040502,1,105,2736,4,0,2025-05-30 15:55:02,3
1919345662354710536,"entre los 4,50 y los 6 euros por kilo https://t.co/RXwftBw5b5",2025-05-05 10:57:20,https://t.co/RXwftBw5b5,https://twitter.com/elEconomistaes/status/1919345075248566337,1,7,283,0,0,2025-05-30 15:55:03,3
1919345545295843488,9 de mayo https://t.co/BMlpNuBB5z,2025-05-05 10:56:52,https://t.co/BMlpNuBB5z,https://twitter.com/Los40/status/1919345082517332472,1,2,131,1,0,2025-05-30 15:55:04,3
1919313201423847838,Dice chatGPT que el 25 de julio. https://t.co/OX5eU2gEPU,2025-05-05 08:48:20,https://t.co/OX5eU2gEPU,https://twitter.com/abc_es/status/1919150044625719692,1,56,2330,13,16,2025-05-30 15:55:05,3
1919288424101503049,"Ávila, Salamanca y Segovia https://t.co/6TDWeVbeHH",2025-05-05 07:09:53,https://t.co/6TDWeVbeHH,https://twitter.com/nortecastilla/status/1919286399699685467,1,4,109,0,0,2025-05-30 15:55:06,3
1919276554732831073,"Cabra.

Del inglés GOAT, greatest of all time. https://t.co/g96VQZsPhv",2025-05-05 06:22:43,https://t.co/g96VQZsPhv,https://twitter.com/larazon_es/status/1919274670043382022,1,12,387,1,0,2025-05-30 15:55:07,3
1919136873437430092,"Cantar el ""we are the champions"" de Queen. https://t.co/kmY34YSttQ",2025-05-04 21:07:41,https://t.co/kmY34YSttQ,https://twitter.com/RevistaSemana/status/1919136246040781302,1,10,1198,4,0,2025-05-30 15:55:08,3
1919091317923094601,"chanfaina, lleva sangre cocida de cordero. https://t.co/vUaP58c0fV",2025-05-04 18:06:39,https://t.co/vUaP58c0fV,https://twitter.com/okdiario/status/1919089833684734358,1,9,222,2,0,2025-05-30 15:55:10,3
1919090285499335112,"""puedes trabajar para que la gente cambie de opinión"" https://t.co/07Wm8dIhMq",2025-05-04 18:02:33,https://t.co/07Wm8dIhMq,https://twitter.com/mundodeportivo/status/1919010046085583241,1,7,304,0,0,2025-05-30 15:55:11,3
1918949880610935081,El miércoles https://t.co/oRidTdGBtD,2025-05-04 08:44:38,https://t.co/oRidTdGBtD,https://twitter.com/elcorreoweb/status/1918949041250939043,1,3,189,1,0,2025-05-30 15:55:12,3
1918932337577853328,Oberweis Ice Cream and Dairy Store funciona en Estados Unidos https://t.co/K3psaqc8rh,2025-05-04 07:34:55,https://t.co/K3psaqc8rh,https://twitter.com/NoticiasCaracol/status/1918530964260790718,1,15,292,1,0,2025-05-30 15:55:13,3
1918932183185576016,Claudio Delgado https://t.co/jUFaqNpMa9,2025-05-04 07:34:19,https://t.co/jUFaqNpMa9,https://twitter.com/A24COM/status/1918668914076107049,1,3,95,0,0,2025-05-30 15:55:14,3
1918775384436277361,Juzgad vosotros. https://t.co/L4Q7a1rLwy https://t.co/uVPUWyCtQF,2025-05-03 21:11:15,https://t.co/L4Q7a1rLwy,https://twitter.com/ahorrandoclick1/status/1918775384436277361/photo/1,1,261,4896,22,3,2025-05-30 15:55:15,3
1918775384436277361,Juzgad vosotros. https://t.co/L4Q7a1rLwy https://t.co/uVPUWyCtQF,2025-05-03 21:11:15,https://t.co/uVPUWyCtQF,https://twitter.com/elcolombiano/status/1918511680692138423,1,261,4896,22,3,2025-05-30 15:55:16,3
1918775098179297341,"la actual Casa Museo de Cervantes, en Valladolid https://t.co/wXjEE8RfYg",2025-05-03 21:10:07,https://t.co/wXjEE8RfYg,https://twitter.com/eldiarioes/status/1918679442152436112,1,15,364,0,1,2025-05-30 15:55:17,3
1918774895204327851,"el gazpachuelo combina un caldo de pescado con mayonesa casera, patatas y, en ocasiones, mariscos o pescado blanco https://t.co/Y7ThqbOiq6",2025-05-03 21:09:18,https://t.co/Y7ThqbOiq6,https://twitter.com/eldiarioes/status/1918656790754996426,1,3,167,0,1,2025-05-30 15:55:18,3
1918609850373693915,A partir de mañana https://t.co/KVsLAAVDzY,2025-05-03 10:13:29,https://t.co/KVsLAAVDzY,https://twitter.com/ahorrandoclick1/status/1918609850373693915/photo/1,1,3,327,0,1,2025-05-30 15:55:20,3
1918592056869478553,Reductor de consumo de agua https://t.co/TTddLfbkl5,2025-05-03 09:02:46,https://t.co/TTddLfbkl5,https://twitter.com/laverdad_es/status/1918591397738721322,1,6,223,1,0,2025-05-30 15:55:21,3
1918545290014982650,Absurdo https://t.co/qbmGvXp04V,2025-05-03 05:56:56,https://t.co/qbmGvXp04V,https://twitter.com/ahorrandoclick1/status/1918545290014982650/photo/1,1,10,231,3,0,2025-05-30 15:55:22,3
1918544964956364898,Girona https://t.co/eRYuIhjCno,2025-05-03 05:55:39,https://t.co/eRYuIhjCno,https://twitter.com/La_SER/status/1918318606045077710,1,9,408,2,1,2025-05-30 15:55:23,3
1918196544211243310,Le ofrecían poco dinero. https://t.co/HmHK2m5YJD,2025-05-02 06:51:09,https://t.co/HmHK2m5YJD,https://twitter.com/VandalOnline/status/1918196169898918030,1,37,1857,9,0,2025-05-30 15:55:24,3
1918196307019092458,"El largo río de las almas, en Movistar https://t.co/j4ZKtfAqse",2025-05-02 06:50:12,https://t.co/j4ZKtfAqse,https://twitter.com/ahorrandoclick1/status/1918196307019092458/photo/1,1,5,229,1,0,2025-05-30 15:55:25,3
1917971510213611824,lesión distal en el bíceps femoral del muslo izquierdo. 3 semanas https://t.co/tk4JnrGqHl,2025-05-01 15:56:56,https://t.co/tk4JnrGqHl,https://twitter.com/ComuniateEs/status/1917954207312744848,1,13,393,0,0,2025-05-30 15:55:26,3
1917971318433100145,Está mejorando https://t.co/y3x2pmQFNz,2025-05-01 15:56:11,https://t.co/y3x2pmQFNz,https://twitter.com/infobaemexico/status/1917944880300757096,1,8,286,1,0,2025-05-30 15:55:27,3
1917971146810810550,Ayuso https://t.co/gVASqAGzdO,2025-05-01 15:55:30,https://t.co/gVASqAGzdO,https://twitter.com/RuedaPedal/status/1917835000579317860,1,3,188,1,0,2025-05-30 15:55:28,3
1917922424848519400,lesión distal en el bíceps femoral del muslo izquierdo (1-2 semanas) https://t.co/OxkmjOhSW6,2025-05-01 12:41:54,https://t.co/OxkmjOhSW6,https://twitter.com/sport/status/1917922043938382283,1,1,6,1,0,2025-05-30 15:55:30,3
1917921795144876264,Cenaron en el avión presidencial camino de Roma para el funeral del Papa. https://t.co/vMbhCg4rrY,2025-05-01 12:39:23,https://t.co/vMbhCg4rrY,https://twitter.com/AS_TikitakAS/status/1917895220533846343,1,13,515,0,0,2025-05-30 15:55:31,3
1917833118301511682,La noticia es la promo que está haciendo de una clínica concreta donde hará la recuperación postparto. https://t.co/k71kYYuv8A,2025-05-01 06:47:01,https://t.co/k71kYYuv8A,https://twitter.com/cuatro/status/1917828839515861218,1,13,282,0,0,2025-05-30 15:55:32,3
1917832619347071373,Rodrygo https://t.co/wXOWxGGMf4,2025-05-01 06:45:02,https://t.co/wXOWxGGMf4,https://twitter.com/la_patilla/status/1917828932465815806,1,7,333,0,0,2025-05-30 15:55:33,3
1917832122271756649,Horno eléctrico https://t.co/y9vS0QoCRJ,2025-05-01 06:43:04,https://t.co/y9vS0QoCRJ,https://twitter.com/larazon_es/status/1917830152173560065,1,10,286,0,0,2025-05-30 15:55:34,3
1917831288402137233,Le bajó el colesterol https://t.co/i8Zwl9tJfb,2025-05-01 06:39:45,https://t.co/i8Zwl9tJfb,https://twitter.com/ahorrandoclick1/status/1917831288402137233/photo/1,1,198,7949,28,14,2025-05-30 15:55:35,3
1917830717297549699,hornillos de gas https://t.co/79aFaw0x3Q,2025-05-01 06:37:29,https://t.co/79aFaw0x3Q,https://twitter.com/La_SER/status/1917692941587395043,1,15,526,0,0,2025-05-30 15:55:36,3
1917698454635307522,7 de mayo https://t.co/aBYusIDvRB,2025-04-30 21:51:55,https://t.co/aBYusIDvRB,https://twitter.com/heraldoes/status/1917696112749695127,1,3,141,0,0,2025-05-30 15:55:37,3
1917697684212793525,"sureste peninsular, Baleares y Canarias https://t.co/W2hq9OjSb1",2025-04-30 21:48:51,https://t.co/W2hq9OjSb1,https://twitter.com/eldebate_com/status/1917696721611600033,1,1,133,0,0,2025-05-30 15:55:39,3
1917697392897352004,"Inter - Barcelona el martes.
PSG - Arsenal el miércoles. https://t.co/6qKJg5eHrD",2025-04-30 21:47:42,https://t.co/6qKJg5eHrD,https://twitter.com/CaracolDeportes/status/1917694197781475354,1,49,1970,2,3,2025-05-30 15:55:40,3
1917696692771590387,"Compartir datos de tu móvil, usar un router inalámbrico o usar baterías portátiles para el router https://t.co/oUY2hbjkoH",2025-04-30 21:44:55,https://t.co/oUY2hbjkoH,https://twitter.com/todonoticias/status/1917632507731735036,1,34,683,4,0,2025-05-30 15:55:41,3
1917694613634310622,Lo que hizo fue meter droga en la prisión. https://t.co/QIJPRbLLq5,2025-04-30 21:36:39,https://t.co/QIJPRbLLq5,https://twitter.com/ahorrandoclick1/status/1917694613634310622/photo/1,1,18,510,1,0,2025-05-30 15:55:42,3
1917694170807914973,El Padrino https://t.co/7a7JrZvuyV,2025-04-30 21:34:54,https://t.co/7a7JrZvuyV,https://twitter.com/ahorrandoclick1/status/1917694170807914973/photo/1,1,59,2446,15,2,2025-05-30 15:55:43,3
1917474675740836301,"Christian Kofane, delantero de 18 años del Albacete. 5 millones de cláusula. https://t.co/nxX6GcO8sh",2025-04-30 07:02:42,https://t.co/nxX6GcO8sh,https://twitter.com/larazon_es/status/1917471542830633458,1,2,177,0,0,2025-05-30 15:55:44,3
1917474194520170658,"Es un rumor sobre su segunda camiseta, así que seguiría siendo la verdeamarela. https://t.co/7ugrjtIj6q",2025-04-30 07:00:47,https://t.co/7ugrjtIj6q,https://twitter.com/El_Universal_Mx/status/1917472990008336443,1,5,207,0,0,2025-05-30 15:55:45,3
1917473459275456772,Una sonda soviética de los años 70 que tiene 1 metro de diámetro. https://t.co/m3cD8AkT7s,2025-04-30 06:57:52,https://t.co/m3cD8AkT7s,https://twitter.com/LANACION/status/1917398500297388412,1,85,2058,8,2,2025-05-30 15:55:46,3
1917347305889620001,Un atajo en 3 circuitos del Mario Kart DS https://t.co/GnJzLMocX7,2025-04-29 22:36:34,https://t.co/GnJzLMocX7,https://twitter.com/ahorrandoclick1/status/1917347305889620001/photo/1,1,49,1922,18,1,2025-05-30 15:55:48,3
1917345228505129433,No lo saben https://t.co/Azes2ggEd5,2025-04-29 22:28:19,https://t.co/Azes2ggEd5,https://twitter.com/DiarioOle/status/1917344662257324036,1,51,3569,6,1,2025-05-30 15:55:49,3
1917344965207654704,8 de mayo https://t.co/jbeDfjX6zX,2025-04-29 22:27:16,https://t.co/jbeDfjX6zX,https://twitter.com/nacion/status/1917344682314551706,1,8,295,0,0,2025-05-30 15:55:50,3
1917344028435136627,"Hombres 26
Mujeres 19 https://t.co/nx0qPJTjbZ",2025-04-29 22:23:33,https://t.co/nx0qPJTjbZ,https://twitter.com/pulzo/status/1917343155860447688,1,31,873,6,3,2025-05-30 15:55:51,3
1917343735051935917,Jorge D’alessandro habló así de Yaser Asprilla. https://t.co/LqgKp5T5ST,2025-04-29 22:22:23,https://t.co/LqgKp5T5ST,https://twitter.com/NTN24/status/1917342721016005108,1,3,113,1,1,2025-05-30 15:55:52,3
1917332277266157650,Lost Odyssey https://t.co/xQu7cEnA1n,2025-04-29 21:36:51,https://t.co/xQu7cEnA1n,https://twitter.com/ahorrandoclick1/status/1917332277266157650/photo/1,1,23,458,9,0,2025-05-30 15:55:53,3
1917332061616017602,12 de septiembre https://t.co/KNQ6xTT8hK,2025-04-29 21:36:00,https://t.co/KNQ6xTT8hK,https://twitter.com/ahorrandoclick1/status/1917332061616017602/photo/1,1,12,671,4,0,2025-05-30 15:55:54,3
1917331725811622384,"Como si los bloqueos sirvieran para algo, cariño.

@MeriStation https://t.co/I6auXuRjWj",2025-04-29 21:34:40,https://t.co/I6auXuRjWj,https://twitter.com/ahorrandoclick1/status/1917331725811622384/photo/1,1,228,6871,40,5,2025-05-30 15:55:55,3
1917331071974154646,El actor es Kepa Amuchástegui. https://t.co/NKRj4HWX95,2025-04-29 21:32:04,https://t.co/NKRj4HWX95,https://twitter.com/elcomerciocom/status/1917272801490149869,1,34,1040,14,3,2025-05-30 15:55:57,3
1917140002183503929,Dorival Júnior https://t.co/CrvSdXYnVi,2025-04-29 08:52:49,https://t.co/CrvSdXYnVi,https://twitter.com/elpaiscali/status/1917138463725400350,1,2,228,1,0,2025-05-30 15:55:58,3
1917110167532954002,Rodrygo https://t.co/AYWUyIAbdz,2025-04-29 06:54:16,https://t.co/AYWUyIAbdz,https://twitter.com/La_SER/status/1917107833918861670,1,2,170,0,0,2025-05-30 15:55:59,3
1917109960124616743,"No hay detalles, sólo que se fue la luz y cancelaron los partidos. https://t.co/rKDIfZ7v9b",2025-04-29 06:53:27,https://t.co/rKDIfZ7v9b,https://twitter.com/elpaiscali/status/1917108003087569161,1,36,1421,0,2,2025-05-30 15:56:00,3
1917109551901426052,"En otra frenética mañana en la redacción de ElHezPost, la noticia del día es que un chico se queda atrapado en el ascensor y su reacción es aguantarse. https://t.co/8L9kU75CLE",2025-04-29 06:51:50,https://t.co/8L9kU75CLE,https://twitter.com/ahorrandoclick1/status/1917109551901426052/photo/1,1,29,600,2,1,2025-05-30 15:56:01,3
1916945567684452638,Beber agua. https://t.co/V2aIPiFyFl,2025-04-28 20:00:13,https://t.co/V2aIPiFyFl,https://twitter.com/elEconomistaes/status/1916944140052349233,1,1392,67179,54,24,2025-05-30 15:56:02,3
1916945071196320088,Según prensa argentina va con su selección. https://t.co/7OPoPXbTDc,2025-04-28 19:58:14,https://t.co/7OPoPXbTDc,https://twitter.com/nacion/status/1916944725564702756,1,5,215,0,0,2025-05-30 15:56:03,3
1916834183516729588,"España, Portugal y parte de Francia. No se sabe el motivo. https://t.co/r16B25qAQr",2025-04-28 12:37:37,https://t.co/r16B25qAQr,https://twitter.com/elpaisuy/status/1916833560205332911,1,113,2301,8,1,2025-05-30 15:56:04,3
1916833785049387073,Día 7. https://t.co/Mlyj5cGUlL,2025-04-28 12:36:02,https://t.co/Mlyj5cGUlL,https://twitter.com/NTN24ve/status/1916817024606409135,1,2,23,0,0,2025-05-30 15:56:05,3
1916634972602995073,"""Al final, els bons sempre guanyen"" (“Al final, los buenos siempre ganan”). https://t.co/X3mb7cNhhJ",2025-04-27 23:26:01,https://t.co/X3mb7cNhhJ,https://twitter.com/larazon_es/status/1916399450123100310,1,3,195,0,0,2025-05-30 15:56:06,3
1916633550700392779,"el lanzamiento de un nuevo reality show, también bajo el sello de RCN, que tendría un enfoque distinto: la música y la convivencia, un formato que recuerda al tradicional Factor X. https://t.co/0Bn82SfHRQ",2025-04-27 23:20:22,https://t.co/0Bn82SfHRQ,https://twitter.com/RevistaSemana/status/1916607615494242803,1,2,91,0,0,2025-05-30 15:56:08,3
1916391909985051051,Barcelona https://t.co/TKA9RLeGrc,2025-04-27 07:20:10,https://t.co/TKA9RLeGrc,https://twitter.com/ahorrandoclick1/status/1916391909985051051/photo/1,1,3,160,2,0,2025-05-30 15:56:09,3
1916391460615688409,“¡Hijo de puta! ¡‘Cagaos’! ¡Caradura! ¿Y esa de Lamine? Para allí“ https://t.co/EY2IoSdnpP,2025-04-27 07:18:23,https://t.co/EY2IoSdnpP,https://twitter.com/ahorrandoclick1/status/1916391460615688409/photo/1,1,15,257,0,5,2025-05-30 15:56:10,3
1916264713425387735,Colombia https://t.co/hszjrnq9a4,2025-04-26 22:54:44,https://t.co/hszjrnq9a4,https://twitter.com/MundoEConflicto/status/1916240952798200289,1,77,2347,28,12,2025-05-30 15:56:11,3
1916188335699054955,Un amistoso como homenaje a Tévez. https://t.co/G6OiglZz1f,2025-04-26 17:51:14,https://t.co/G6OiglZz1f,https://twitter.com/NTN24/status/1916187681605775521,1,1,176,0,0,2025-05-30 15:56:12,3
1916024833416081538,Al Leeds https://t.co/rBgO3nP5Oj,2025-04-26 07:01:32,https://t.co/rBgO3nP5Oj,https://twitter.com/VSportsTM/status/1915868416990204121,1,7,89,0,0,2025-05-30 15:56:13,3
1916024563839730124,Porque no les gusta el árbitro. https://t.co/Ncs1cbX3UF,2025-04-26 07:00:28,https://t.co/Ncs1cbX3UF,https://twitter.com/mediotiempo/status/1915840577326702786,1,147,7495,66,8,2025-05-30 15:56:14,3
1916024460227793405,un paño suave y seco hecho de microfibra o franela https://t.co/HJHRQ2WkdP,2025-04-26 07:00:03,https://t.co/HJHRQ2WkdP,https://twitter.com/elmundoes/status/1915839306494550257,1,5,205,0,0,2025-05-30 15:56:15,3
1916023713092247776,Una navaja automática https://t.co/uvFtNO9z2g,2025-04-26 06:57:05,https://t.co/uvFtNO9z2g,https://twitter.com/laopinioncoruna/status/1915518614595395659,1,9,268,1,0,2025-05-30 15:56:16,3
1916023381255737632,200.000 personas https://t.co/5I6EiWVAlK,2025-04-26 06:55:46,https://t.co/5I6EiWVAlK,https://twitter.com/sextaNoticias/status/1915752658817765801,1,5,381,0,0,2025-05-30 15:56:18,3
1916023005324447992,Las alertas de tráfico se avisan con mucha menos antelación https://t.co/YuQi1ipuSf,2025-04-26 06:54:17,https://t.co/YuQi1ipuSf,https://twitter.com/ahorrandoclick1/status/1916023005324447992/photo/1,1,4,161,0,0,2025-05-30 15:56:19,3
1915457887373058544,Entrar en la configuración del router y ver los dispositivos conectados. https://t.co/MALdUKXTFY,2025-04-24 17:28:42,https://t.co/MALdUKXTFY,https://twitter.com/abc_es/status/1915378942690689271,1,16,789,7,0,2025-05-30 15:56:20,3
1915457644640272606,No se conoce. https://t.co/sZvQDcBflg,2025-04-24 17:27:44,https://t.co/sZvQDcBflg,https://twitter.com/ahorrandoclick1/status/1915457644640272606/photo/1,1,12,474,0,0,2025-05-30 15:56:21,3
1915457129840082959,Real Ávila https://t.co/xVKqcc5Z3t,2025-04-24 17:25:41,https://t.co/xVKqcc5Z3t,https://twitter.com/mundodeportivo/status/1915426382827397560,1,5,119,0,0,2025-05-30 15:56:22,3
1915357246604640406,1 partido https://t.co/YcLGHJ7g1d,2025-04-24 10:48:47,https://t.co/YcLGHJ7g1d,https://twitter.com/futbolred/status/1915356660358332836,1,8,149,0,0,2025-05-30 15:56:23,3
1915348525832950047,"David, de Estopa, dijo que ahora mismo La Oreja de Van Gogh estaba mejor con Leire que con Amaia. https://t.co/AnDKXcmWwf",2025-04-24 10:14:08,https://t.co/AnDKXcmWwf,https://twitter.com/voz_populi/status/1915347212579590536,1,17,284,1,0,2025-05-30 15:56:28,4
1915347301930852723,"Medellín.

Si preguntais vosotros da diferentes sitios. Artículo de Pulitzer. https://t.co/2LEcAgZRm1",2025-04-24 10:09:16,https://t.co/2LEcAgZRm1,https://twitter.com/Portafolioco/status/1915345372966211696,1,10,221,0,0,2025-05-30 15:56:29,4
1915346984778543223,Le preguntan si sabe activar el limpiaparabrisas y no tiene. https://t.co/nsKbKYLhaJ,2025-04-24 10:08:01,https://t.co/nsKbKYLhaJ,https://twitter.com/AutoBildspain/status/1915345376019628297,1,4,156,0,0,2025-05-30 15:56:30,4
1915321694987620494,India https://t.co/ICVoO1GsGs,2025-04-24 08:27:31,https://t.co/ICVoO1GsGs,https://twitter.com/computerhoy/status/1915320614165811468,1,4,260,0,0,2025-05-30 15:56:31,4
1915321173258252649,Comunidad Valenciana y La Rioja https://t.co/V7dwcDL6Al,2025-04-24 08:25:27,https://t.co/V7dwcDL6Al,https://twitter.com/applesfera/status/1915311027039748318,1,9,174,1,1,2025-05-30 15:56:32,4
1915299611754774903,70.000 espectadores. https://t.co/rgVM4SeYLo,2025-04-24 06:59:46,https://t.co/rgVM4SeYLo,https://twitter.com/diarioas/status/1915284574424469576,1,6,274,0,0,2025-05-30 15:56:33,4
1914943600921559311,Quieren a Moise Kean https://t.co/Z621ucjMdN,2025-04-23 07:25:07,https://t.co/Z621ucjMdN,https://twitter.com/quediario/status/1914943157545947242,1,3,89,1,0,2025-05-30 15:56:34,4
1914943458499772548,Podría volver para el mundial de clubes https://t.co/ADHVKNuRoD,2025-04-23 07:24:33,https://t.co/ADHVKNuRoD,https://twitter.com/quediario/status/1914943159164932548,1,3,205,1,0,2025-05-30 15:56:36,4
1914943081431937056,Desvincular las cuentas que tienes en ese dispositivo. https://t.co/sNjyYewRAg,2025-04-23 07:23:03,https://t.co/sNjyYewRAg,https://twitter.com/computerhoy/status/1914462431683752171,1,6,369,0,0,2025-05-30 15:56:37,4
1914943019762974798,plancha que arroje vapor. https://t.co/KJUPMaOsuw,2025-04-23 07:22:48,https://t.co/KJUPMaOsuw,https://twitter.com/Radio_Formula/status/1914926963501789565,1,14,391,0,0,2025-05-30 15:56:38,4
1914927960374587627,Un directivo de una empresa cafetera dice que los precios están muy altos. https://t.co/cjAob2rCz0,2025-04-23 06:22:58,https://t.co/cjAob2rCz0,https://twitter.com/ahorrandoclick1/status/1914927960374587627/photo/1,1,6,145,1,1,2025-05-30 15:56:39,4
1914927416583111134,en una bancada anexa a la Avenida Carlos III https://t.co/e0pFlukSer,2025-04-23 06:20:48,https://t.co/e0pFlukSer,https://twitter.com/deportesDDS/status/1914925494845297098,1,2,86,0,0,2025-05-30 15:56:40,4
1914926857364947161,La higuera https://t.co/RsNTeYohYJ,2025-04-23 06:18:35,https://t.co/RsNTeYohYJ,https://twitter.com/larazon_es/status/1914926019171029155,1,3,133,0,0,2025-05-30 15:56:41,4
1914926698581086280,Pues a ver si dejáis de sacar artículos preguntando a chatGPT. https://t.co/NBz3O0vR4p https://t.co/ssNHcT5rBQ,2025-04-23 06:17:57,https://t.co/NBz3O0vR4p,https://twitter.com/ahorrandoclick1/status/1914926698581086280/photo/1,1,97,1331,6,0,2025-05-30 15:56:42,4
1914926698581086280,Pues a ver si dejáis de sacar artículos preguntando a chatGPT. https://t.co/NBz3O0vR4p https://t.co/ssNHcT5rBQ,2025-04-23 06:17:57,https://t.co/ssNHcT5rBQ,https://twitter.com/computerhoy/status/1914926094345547864,1,97,1331,6,0,2025-05-30 15:56:43,4
1914760948453192070,"ChatGPT se quedó con Hernán Barcos, futbolista de Alianza Lima https://t.co/vAP9Lti2hv",2025-04-22 19:19:19,https://t.co/vAP9Lti2hv,https://twitter.com/futbolred/status/1914760271685456212,1,6,236,5,1,2025-05-30 15:56:44,4
1914760188331966730,Habrá un minuto de silencio en todos los partidos. https://t.co/p4rGWj64rL,2025-04-22 19:16:18,https://t.co/p4rGWj64rL,https://twitter.com/RevistaSemana/status/1914759512629583915,1,20,727,1,0,2025-05-30 15:56:46,4
1914751757084680693,Si https://t.co/3qCg08X4pC,2025-04-22 18:42:47,https://t.co/3qCg08X4pC,https://twitter.com/Expresoec/status/1914739279466557654,1,3,198,0,0,2025-05-30 15:56:47,4
1914751301314847171,https://t.co/OWEhGta4HT https://t.co/yJPz4IeMIp,2025-04-22 18:40:59,https://t.co/OWEhGta4HT,https://twitter.com/ahorrandoclick1/status/1914751301314847171/photo/1,1,9,160,1,0,2025-05-30 15:56:48,4
1914751301314847171,https://t.co/OWEhGta4HT https://t.co/yJPz4IeMIp,2025-04-22 18:40:59,https://t.co/yJPz4IeMIp,https://twitter.com/EcuavisaInforma/status/1914697896227725424,1,9,160,1,0,2025-05-30 15:56:49,4
1914750821964956105,El cargador de celular. https://t.co/PT1HI7O7Ui,2025-04-22 18:39:04,https://t.co/PT1HI7O7Ui,https://twitter.com/todonoticias/status/1914447447339696281,1,40,1046,2,0,2025-05-30 15:56:50,4
1914750713126658210,Cree que italiano. https://t.co/NknTG8Fonv,2025-04-22 18:38:39,https://t.co/NknTG8Fonv,https://twitter.com/elEconomistaes/status/1914642843123245132,1,2,115,0,0,2025-05-30 15:56:51,4
1914745768943951878,Lokonga https://t.co/OgFae7HJcy,2025-04-22 18:19:00,https://t.co/OgFae7HJcy,https://twitter.com/orgullobiri/status/1914640307490083124,1,3,304,1,2,2025-05-30 15:56:52,4
1914745557635228065,"El propio artículo dice que es una noticia falsa de Francia. No van a cerrar nada.

@eduardoinda , en serio, eres un completo imbécil. https://t.co/sLF13SgpaS",2025-04-22 18:18:09,https://t.co/sLF13SgpaS,https://twitter.com/okdiario/status/1914569145636524317,1,306,4345,8,2,2025-05-30 15:56:53,4
1914552645689225429,Valencia https://t.co/Cks9CPOZgG,2025-04-22 05:31:36,https://t.co/Cks9CPOZgG,https://twitter.com/larazon_es/status/1914368534055920075,1,13,473,11,3,2025-05-30 15:56:54,4
1914552486335066619,"SsangYong, la firma automotriz que pasará a llamarse KG Mobility (KGM) https://t.co/H2ri9g0ALN",2025-04-22 05:30:58,https://t.co/H2ri9g0ALN,https://twitter.com/adnradiochile/status/1914470203972567084,1,4,145,1,0,2025-05-30 15:56:56,4
1914552171078574237,No se sabe https://t.co/n4YggZB2R3,2025-04-22 05:29:42,https://t.co/n4YggZB2R3,https://twitter.com/C5N/status/1914455240939655503,1,3,479,1,0,2025-05-30 15:56:57,4
